Country,Level,SKU,quant,Yearmonth,Source,Update1
Austria,,SKU0906,29997,202305,VPD,
Austria,,SKU0907,31698,202305,VPD,
Austria,,SKU0908,25182,202305,VPD,
Austria,,SKU0909,6291,202305,VPD,
Austria,,SKU0910,2106,202305,VPD,
Austria,,SKU0911,3441,202305,VPD,
Austria,,SKU0912,3046,202305,VPD,
Austria,,SKU0913,1914,202305,VPD,
Austria,,SKU0914,2821,202305,VPD,
Austria,,SKU0915,10143,202305,VPD,
Austria,,SKU0916,7386,202305,VPD,
Austria,,SKU0917,6852,202305,VPD,
Austria,,SKU0918,58,202305,VPD,
Austria,,SKU0919,113,202305,VPD,
Austria,,SKU0920,1054,202305,VPD,
Austria,,SKU0921,1862,202305,VPD,
Austria,,SKU0922,2699,202305,VPD,
Austria,,SKU0924,13504,202305,VPD,
Austria,,SKU0925,3356,202305,VPD,
Austria,,SKU0926,599,202305,VPD,
Austria,,SKU0927,1445,202305,VPD,
Austria,,SKU0928,1378,202305,VPD,
Austria,,SKU0929,21561,202305,VPD,
Austria,,SKU0930,22342,202305,VPD,
Austria,,SKU0931,7655,202305,VPD,
Austria,,SKU0932,9918,202305,VPD,
Austria,,SKU0933,619,202305,VPD,
Austria,,SKU0934,590,202305,VPD,
Austria,,SKU0935,3109,202305,VPD,
Austria,,SKU0936,4776,202305,VPD,
Austria,,SKU0937,3515,202305,VPD,
Austria,,SKU0938,1916,202305,VPD,
Austria,,SKU0939,31007,202305,VPD,
Austria,,SKU0940,2175,202305,VPD,
Austria,,SKU0941,15695,202305,VPD,
Austria,,SKU0942,13351,202305,VPD,
Austria,,SKU0943,46,202305,VPD,
Austria,,SKU0946,142,202305,VPD,
Austria,,SKU0947,829,202305,VPD,
Austria,,SKU0948,252,202305,VPD,
Austria,,SKU0949,1642,202305,VPD,
Austria,,SKU0950,108,202305,VPD,
Austria,,SKU0952,349,202305,VPD,
Austria,,SKU0953,176,202305,VPD,
Austria,,SKU0956,6628,202305,VPD,
Austria,,SKU0957,158,202305,VPD,
Austria,,SKU0958,201,202305,VPD,
Austria,,SKU0959,140,202305,VPD,
Austria,,SKU0960,434,202305,VPD,
Austria,,SKU0961,228,202305,VPD,
Austria,,SKU0962,6253,202305,VPD,
Austria,,SKU0963,3453,202305,VPD,
Austria,,SKU0964,15573,202305,VPD,
Austria,,SKU0965,4108,202305,VPD,
Austria,,SKU0966,945,202305,VPD,
Austria,,SKU0967,625,202305,VPD,
Austria,,SKU0968,120,202305,VPD,
Austria,,SKU0970,1451,202305,VPD,
Austria,,SKU0971,5456,202305,VPD,
Austria,,SKU0972,75,202305,VPD,
Austria,,SKU0973,177,202305,VPD,
Austria,,SKU0974,456,202305,VPD,
Austria,,SKU0975,11039,202305,VPD,
Austria,,SKU0976,9057,202305,VPD,
Austria,,SKU0977,1497,202305,VPD,
Austria,,SKU0978,7588,202305,VPD,
Austria,,SKU0979,39474,202305,VPD,
Austria,,SKU0980,7237,202305,VPD,
Austria,,SKU0981,24534,202305,VPD,
Austria,,SKU0982,5718,202305,VPD,
Austria,,SKU0983,23181,202305,VPD,
Austria,,SKU0984,155424,202305,VPD,
Austria,,SKU0985,118564,202305,VPD,
Austria,,SKU0986,40849,202305,VPD,
Austria,,SKU0987,34755,202305,VPD,
Austria,,SKU0988,99937,202305,VPD,
Austria,,SKU0989,70318,202305,VPD,
Austria,,SKU0990,21901,202305,VPD,
Austria,,SKU0991,16994,202305,VPD,
Austria,,SKU0992,52325,202305,VPD,
Austria,,SKU0993,36953,202305,VPD,
Austria,,SKU0994,31019,202305,VPD,
Austria,,SKU0995,15193,202305,VPD,
Austria,,SKU0996,18589,202305,VPD,
Austria,,SKU0997,11495,202305,VPD,
Austria,,SKU0998,181997,202305,VPD,
Austria,,SKU0999,74606,202305,VPD,
Austria,,SKU01000,153042,202305,VPD,
Austria,,SKU01001,109837,202305,VPD,
Austria,,SKU01002,179382,202305,VPD,
Austria,,SKU01003,125974,202305,VPD,
Austria,,SKU01004,48244,202305,VPD,
Austria,,SKU01005,43749,202305,VPD,
Austria,,SKU01006,96,202305,VPD,
Austria,,SKU01007,109,202305,VPD,
Austria,,SKU01008,87,202305,VPD,
Austria,,SKU01009,65,202305,VPD,
Austria,,SKU01010,113,202305,VPD,
Austria,,SKU01011,99,202305,VPD,
Austria,,SKU01012,171,202305,VPD,
Austria,,SKU01013,232,202305,VPD,
Austria,,SKU01014,316,202305,VPD,
Austria,,SKU01015,2858,202305,VPD,
Austria,,SKU01016,5183,202305,VPD,
Austria,,SKU01017,2518,202305,VPD,
Austria,,SKU01018,1369,202305,VPD,
Austria,,SKU01019,1864,202305,VPD,
Austria,,SKU01020,11193,202305,VPD,
Austria,,SKU01021,2164,202305,VPD,
Austria,,SKU01022,379,202305,VPD,
Austria,,SKU01023,9234,202305,VPD,
Austria,,SKU01024,629,202305,VPD,
Austria,,SKU01025,3974,202305,VPD,
Austria,,SKU01026,313,202305,VPD,
Austria,,SKU01027,1510,202305,VPD,
Austria,,SKU01030,60914,202305,VPD,
Austria,,SKU01031,1082,202305,VPD,
Austria,,SKU01032,20731,202305,VPD,
Austria,,SKU01033,28642,202305,VPD,
Austria,,SKU01034,750,202305,VPD,
Austria,,SKU01035,10124,202305,VPD,
Austria,,SKU01036,15268,202305,VPD,
Austria,,SKU01037,412,202305,VPD,
Austria,,SKU01038,5673,202305,VPD,
Austria,,SKU01039,203,202305,VPD,
Austria,,SKU01040,3892,202305,VPD,
Austria,,SKU01041,109,202305,VPD,
Austria,,SKU01042,13086,202305,VPD,
Austria,,SKU01043,872,202305,VPD,
Austria,,SKU01044,46559,202305,VPD,
Austria,,SKU01045,1266,202305,VPD,
Austria,,SKU01046,60584,202305,VPD,
Austria,,SKU01048,34518,202305,VPD,
Austria,,SKU01049,3445,202305,VPD,
Austria,,SKU01050,1589,202305,VPD,
Austria,,SKU01051,1119,202305,VPD,
Austria,,SKU01052,299,202305,VPD,
Austria,,SKU01053,323,202305,VPD,
Austria,,SKU01054,352,202305,VPD,
Austria,,SKU01055,216,202305,VPD,
Austria,,SKU01056,166,202305,VPD,
Austria,,SKU01057,577,202305,VPD,
Austria,,SKU01058,176,202305,VPD,
Austria,,SKU01059,62,202305,VPD,
Austria,,SKU01060,584,202305,VPD,
Austria,,SKU01061,325,202305,VPD,
Austria,,SKU01062,762,202305,VPD,
Austria,,SKU01063,270,202305,VPD,
Austria,,SKU01064,93,202305,VPD,
Austria,,SKU01065,383,202305,VPD,
Austria,,SKU01066,409,202305,VPD,
Austria,,SKU01067,65,202305,VPD,
Austria,,SKU01068,42711,202305,VPD,
Austria,,SKU01069,138112,202305,VPD,
Austria,,SKU01070,60130,202305,VPD,
Austria,,SKU01071,5197,202305,VPD,
Austria,,SKU01072,26238,202305,VPD,
Austria,,SKU01073,11649,202305,VPD,
Austria,,SKU01074,13929,202305,VPD,
Austria,,SKU01075,6038,202305,VPD,
Austria,,SKU01076,8663,202305,VPD,
Austria,,SKU01077,7717,202305,VPD,
Austria,,SKU01078,25004,202305,VPD,
Austria,,SKU01079,28895,202305,VPD,
Austria,,SKU01080,17747,202305,VPD,
Austria,,SKU01081,43,202305,VPD,
Austria,,SKU01082,95,202305,VPD,
Austria,,SKU01083,32,202305,VPD,
Austria,,SKU01084,352,202305,VPD,
Austria,,SKU01085,4047,202305,VPD,
Austria,,SKU01086,918,202305,VPD,
Austria,,SKU01087,104329,202305,VPD,
Austria,,SKU01088,29433,202305,VPD,
Austria,,SKU01089,107,202305,VPD,
Austria,,SKU01090,266,202305,VPD,
Austria,,SKU01091,268,202305,VPD,
Austria,,SKU01093,26150,202305,VPD,
Austria,,SKU01094,129,202305,VPD,
Austria,,SKU01095,37720,202305,VPD,
Austria,,SKU01096,4693,202305,VPD,
Austria,,SKU01097,8582,202305,VPD,
Austria,,SKU01098,763,202305,VPD,
Austria,,SKU01099,2543,202305,VPD,
Austria,,SKU01100,12404,202305,VPD,
Austria,,SKU01101,4156,202305,VPD,
Austria,,SKU01102,4077,202305,VPD,
Austria,,SKU01103,2379,202305,VPD,
Austria,,SKU01104,18769,202305,VPD,
Austria,,SKU01105,7962,202305,VPD,
Austria,,SKU01106,91222,202305,VPD,
Austria,,SKU01107,27894,202305,VPD,
Austria,,SKU01108,1276,202305,VPD,
Austria,,SKU01109,1194,202305,VPD,
Austria,,SKU01110,4244,202305,VPD,
Austria,,SKU01111,36033,202305,VPD,
Austria,,SKU01112,26212,202305,VPD,
Austria,,SKU01113,8938,202305,VPD,
Austria,,SKU01114,39,202305,VPD,
Austria,,SKU01116,43,202305,VPD,
Austria,,SKU01117,141,202305,VPD,
Austria,,SKU01118,558,202305,VPD,
Austria,,SKU01119,600,202305,VPD,
Austria,,SKU01120,237294,202305,VPD,
Austria,,SKU01121,6831,202305,VPD,
Austria,,SKU01122,201588,202305,VPD,
Austria,,SKU01123,24754,202305,VPD,
Austria,,SKU01124,62779,202305,VPD,
Austria,,SKU01125,4258,202305,VPD,
Austria,,SKU01126,456238,202305,VPD,
Austria,,SKU01127,195288,202305,VPD,
Austria,,SKU01128,4191,202305,VPD,
Austria,,SKU01129,80577,202305,VPD,
Austria,,SKU01130,21579,202305,VPD,
Austria,,SKU01131,13932,202305,VPD,
Austria,,SKU01132,212802,202305,VPD,
Austria,,SKU01133,464236,202305,VPD,
Austria,,SKU01134,495896,202305,VPD,
Austria,,SKU01135,12013,202305,VPD,
Austria,,SKU01136,14718,202305,VPD,
Austria,,SKU01137,1201,202305,VPD,
Austria,,SKU01138,24283,202305,VPD,
Austria,,SKU01139,180,202305,VPD,
Austria,,SKU01140,1873,202305,VPD,
Austria,,SKU01141,2460,202305,VPD,
Austria,,SKU01142,1369,202305,VPD,
Austria,,SKU01143,336,202305,VPD,
Austria,,SKU01144,2898,202305,VPD,
Austria,,SKU01145,1584,202305,VPD,
Austria,,SKU01147,77,202305,VPD,
Austria,,SKU01149,1059,202305,VPD,
Austria,,SKU01150,1005,202305,VPD,
Austria,,SKU01151,563,202305,VPD,
Austria,,SKU01152,221,202305,VPD,
Austria,,SKU01153,361,202305,VPD,
Austria,,SKU01154,13296,202305,VPD,
Austria,,SKU01155,5618,202305,VPD,
Austria,,SKU01156,7454,202305,VPD,
Austria,,SKU01157,2417,202305,VPD,
Austria,,SKU01158,4185,202305,VPD,
Austria,,SKU01159,1674,202305,VPD,
Austria,,SKU01160,599,202305,VPD,
Austria,,SKU01161,15190,202305,VPD,
Austria,,SKU01162,9498,202305,VPD,
Austria,,SKU01163,11902,202305,VPD,
Austria,,SKU01164,7031,202305,VPD,
Austria,,SKU01166,40,202305,VPD,
Austria,,SKU01168,56,202305,VPD,
Austria,,SKU01169,160,202305,VPD,
Austria,,SKU01170,465,202305,VPD,
Austria,,SKU01171,463,202305,VPD,
Austria,,SKU01172,982,202305,VPD,
Austria,,SKU01173,656,202305,VPD,
Austria,,SKU01174,2506,202305,VPD,
Austria,,SKU01175,1708,202305,VPD,
Austria,,SKU01178,1319,202305,VPD,
Austria,,SKU01179,508,202305,VPD,
Austria,,SKU01180,517,202305,VPD,
Austria,,SKU01181,2382,202305,VPD,
Austria,,SKU01183,995,202305,VPD,
Austria,,SKU01184,69,202305,VPD,
Austria,,SKU01186,1177,202305,VPD,
Austria,,SKU01187,5005,202305,VPD,
Austria,,SKU01188,43587,202305,VPD,
Austria,,SKU01189,1751,202305,VPD,
Austria,,SKU01190,1696,202305,VPD,
Austria,,SKU01191,3824,202305,VPD,
Austria,,SKU01192,17854,202305,VPD,
Austria,,SKU01193,52369,202305,VPD,
Austria,,SKU01194,39406,202305,VPD,
Austria,,SKU01195,3612,202305,VPD,
Austria,,SKU01196,63445,202305,VPD,
Austria,,SKU01197,45764,202305,VPD,
Austria,,SKU01198,15855,202305,VPD,
Austria,,SKU01199,25231,202305,VPD,
Austria,,SKU01200,10426,202305,VPD,
Austria,,SKU01201,9952,202305,VPD,
Austria,,SKU01202,2372,202305,VPD,
Austria,,SKU01203,2048,202305,VPD,
Austria,,SKU01204,65171,202305,VPD,
Austria,,SKU01205,51046,202305,VPD,
Austria,,SKU01206,47287,202305,VPD,
Austria,,SKU01207,29662,202305,VPD,
Austria,,SKU01208,32336,202305,VPD,
Austria,,SKU01209,23204,202305,VPD,
Austria,,SKU01210,13233,202305,VPD,
Austria,,SKU01211,15800,202305,VPD,
Austria,,SKU01212,16327,202305,VPD,
Austria,,SKU01213,15965,202305,VPD,
Austria,,SKU01214,57032,202305,VPD,
Austria,,SKU01215,56372,202305,VPD,
Austria,,SKU01216,82721,202305,VPD,
Austria,,SKU01217,78753,202305,VPD,
Austria,,SKU01218,82422,202305,VPD,
Austria,,SKU01219,77474,202305,VPD,
Austria,,SKU01220,86638,202305,VPD,
Austria,,SKU01224,109120,202305,VPD,
Austria,,SKU01225,7840,202305,VPD,
Austria,,SKU01227,1939,202305,VPD,
Austria,,SKU01228,171840,202305,VPD,
Austria,,SKU01229,32094,202305,VPD,
Austria,,SKU01230,59316,202305,VPD,
Austria,,SKU01231,23550,202305,VPD,
Austria,,SKU01232,80013,202305,VPD,
Austria,,SKU01234,236,202305,VPD,
Austria,,SKU01235,397,202305,VPD,
Austria,,SKU01236,15386,202305,VPD,
Austria,,SKU01237,118502,202305,VPD,
Austria,,SKU01238,105675,202305,VPD,
Austria,,SKU01239,30319,202305,VPD,
Austria,,SKU01240,13249,202305,VPD,
Austria,,SKU01241,15796,202305,VPD,
Austria,,SKU01242,6510,202305,VPD,
Austria,,SKU01243,8556,202305,VPD,
Austria,,SKU01244,4202,202305,VPD,
Austria,,SKU01245,3709,202305,VPD,
Austria,,SKU01246,409,202305,VPD,
Austria,,SKU01247,31807,202305,VPD,
Austria,,SKU01248,39636,202305,VPD,
Austria,,SKU01249,32353,202305,VPD,
Austria,,SKU01250,16916,202305,VPD,
Austria,,SKU01251,25281,202305,VPD,
Austria,,SKU01252,71,202305,VPD,
Austria,,SKU01253,15419,202305,VPD,
Austria,,SKU01254,9613,202305,VPD,
Austria,,SKU01255,2029,202305,VPD,
Austria,,SKU01256,11838,202305,VPD,
Austria,,SKU01257,111188,202305,VPD,
Austria,,SKU01258,96535,202305,VPD,
Austria,,SKU01259,453,202305,VPD,
Austria,,SKU01260,247320,202305,VPD,
Austria,,SKU01261,14905,202305,VPD,
Austria,,SKU01262,8112,202305,VPD,
Austria,,SKU01263,42767,202305,VPD,
Austria,,SKU01265,1704,202305,VPD,
Austria,,SKU01266,43017,202305,VPD,
Austria,,SKU01267,43365,202305,VPD,
Austria,,SKU01268,11901,202305,VPD,
Austria,,SKU01269,31237,202305,VPD,
Austria,,SKU01270,60000,202305,VPD,
Austria,,SKU01271,39201,202305,VPD,
Austria,,SKU01274,101,202305,VPD,
Austria,,SKU01275,2588,202305,VPD,
Austria,,SKU01276,28815,202305,VPD,
Austria,,SKU01277,567,202305,VPD,
Austria,,SKU01279,173038,202305,VPD,
Austria,,SKU01280,31088,202305,VPD,
Austria,,SKU01281,24833,202305,VPD,
Austria,,SKU01282,2546,202305,VPD,
Austria,,SKU01284,18634,202305,VPD,
Austria,,SKU01285,21650,202305,VPD,
Austria,,SKU01286,15686,202305,VPD,
Austria,,SKU01287,71080,202305,VPD,
Austria,,SKU01288,15991,202305,VPD,
Austria,,SKU01289,40837,202305,VPD,
Austria,,SKU01290,157345,202305,VPD,
Austria,,SKU01291,22426,202305,VPD,
Austria,,SKU01292,7608,202305,VPD,
Austria,,SKU01295,13955,202305,VPD,
Austria,,SKU01296,192,202305,VPD,
Austria,,SKU01297,615,202305,VPD,
Austria,,SKU01299,215,202305,VPD,
Austria,,SKU01300,2824,202305,VPD,
Austria,,SKU01301,5619,202305,VPD,
Austria,,SKU01302,78349,202305,VPD,
Austria,,SKU01303,874,202305,VPD,
Austria,,SKU01304,20415,202305,VPD,
Austria,,SKU01305,785,202305,VPD,
Austria,,SKU01306,8515,202305,VPD,
Austria,,SKU01307,2845,202305,VPD,
Austria,,SKU01310,1768,202305,VPD,
Austria,,SKU01311,983,202305,VPD,
Austria,,SKU01312,2315,202305,VPD,
Austria,,SKU01313,2188,202305,VPD,
Austria,,SKU01314,11398,202305,VPD,
Austria,,SKU01315,4043,202305,VPD,
Austria,,SKU01316,2111,202305,VPD,
Austria,,SKU01317,2360,202305,VPD,
Austria,,SKU01318,25818,202305,VPD,
Austria,,SKU01319,33685,202305,VPD,
Austria,,SKU01320,945,202305,VPD,
Austria,,SKU01321,63000,202305,VPD,
Austria,,SKU01322,9843,202305,VPD,
Austria,,SKU01323,984,202305,VPD,
Austria,,SKU01324,18272,202305,VPD,
Austria,,SKU01325,2741,202305,VPD,
Austria,,SKU01326,25876,202305,VPD,
Austria,,SKU01327,26342,202305,VPD,
Austria,,SKU01328,6727,202305,VPD,
Austria,,SKU01329,2595,202305,VPD,
Austria,,SKU01331,673,202305,VPD,
Austria,,SKU01332,2515,202305,VPD,
Austria,,SKU01333,427227,202305,VPD,
Austria,,SKU01334,128244,202305,VPD,
Austria,,SKU01335,5608,202305,VPD,
Austria,,SKU01336,7135,202305,VPD,
Austria,,SKU01337,125240,202305,VPD,
Austria,,SKU01338,48683,202305,VPD,
Austria,,SKU01339,56515,202305,VPD,
Austria,,SKU01340,22543,202305,VPD,
Austria,,SKU01341,30433,202305,VPD,
Austria,,SKU01342,13724,202305,VPD,
Austria,,SKU01343,11114,202305,VPD,
Austria,,SKU01344,104655,202305,VPD,
Austria,,SKU01345,174041,202305,VPD,
Austria,,SKU01346,156602,202305,VPD,
Austria,,SKU01347,80127,202305,VPD,
Austria,,SKU01348,75581,202305,VPD,
Austria,,SKU01349,539,202305,VPD,
Austria,,SKU01350,564,202305,VPD,
Austria,,SKU01351,193,202305,VPD,
Austria,,SKU01356,513,202305,VPD,
Austria,,SKU01357,852,202305,VPD,
Austria,,SKU01358,8631,202305,VPD,
Austria,,SKU01359,1343,202305,VPD,
Austria,,SKU01360,5382,202305,VPD,
Austria,,SKU01361,456,202305,VPD,
Austria,,SKU01362,268,202305,VPD,
Austria,,SKU01363,519,202305,VPD,
Austria,,SKU01364,1033,202305,VPD,
Austria,,SKU01365,643,202305,VPD,
Austria,,SKU01366,1634,202305,VPD,
Austria,,SKU01367,23,202305,VPD,
Austria,,SKU01368,2860,202305,VPD,
Austria,,SKU01369,595,202305,VPD,
Austria,,SKU01370,42,202305,VPD,
Austria,,SKU01371,117,202305,VPD,
Austria,,SKU01372,102,202305,VPD,
Austria,,SKU01373,445,202305,VPD,
Austria,,SKU01374,133,202305,VPD,
Austria,,SKU01375,7005,202305,VPD,
Austria,,SKU01376,2714,202305,VPD,
Austria,,SKU01377,812,202305,VPD,
Austria,,SKU01378,6241,202305,VPD,
Austria,,SKU01379,1108,202305,VPD,
Austria,,SKU01380,1758,202305,VPD,
Austria,,SKU01381,810,202305,VPD,
Austria,,SKU01382,3806,202305,VPD,
Austria,,SKU01383,5367,202305,VPD,
Austria,,SKU01386,179872,202305,VPD,
Austria,,SKU01387,110549,202305,VPD,
Austria,,SKU01388,25115,202305,VPD,
Austria,,SKU01389,3907,202305,VPD,
Austria,,SKU01390,2897,202305,VPD,
Austria,,SKU01392,579,202305,VPD,
Austria,,SKU01393,477,202305,VPD,
Austria,,SKU01394,537,202305,VPD,
Austria,,SKU0741,386,202306,VPD,
Austria,,SKU0742,668,202306,VPD,
Austria,,SKU0743,88902,202306,VPD,
Austria,,SKU0744,1676,202306,VPD,
Austria,,SKU0746,137848,202306,VPD,
Austria,,SKU0747,90,202306,VPD,
Austria,,SKU0748,192,202306,VPD,
Austria,,SKU0749,2118,202306,VPD,
Austria,,SKU0750,922,202306,VPD,
Austria,,SKU0751,24410,202306,VPD,
Austria,,SKU0752,470,202306,VPD,
Austria,,SKU0753,1230,202306,VPD,
Austria,,SKU0754,54550,202306,VPD,
Austria,,SKU0755,2620,202306,VPD,
Austria,,SKU0756,1142,202306,VPD,
Austria,,SKU0757,948,202306,VPD,
Austria,,SKU0758,846,202306,VPD,
Austria,,SKU0761,324,202306,VPD,
Austria,,SKU0766,532,202306,VPD,
Austria,,SKU0768,339,202306,VPD,
Austria,,SKU0769,148,202306,VPD,
Austria,,SKU0770,288,202306,VPD,
Austria,,SKU0771,152,202306,VPD,
Austria,,SKU0775,151876,202306,VPD,
Austria,,SKU0776,982,202306,VPD,
Austria,,SKU0777,356,202306,VPD,
Austria,,SKU0778,90,202306,VPD,
Austria,,SKU0780,766096,202306,VPD,
Austria,,SKU0781,1382122,202306,VPD,
Austria,,SKU0782,7790,202306,VPD,
Austria,,SKU0783,4968,202306,VPD,
Austria,,SKU0784,1434,202306,VPD,
Austria,,SKU0785,2054,202306,VPD,
Austria,,SKU0787,170,202306,VPD,
Austria,,SKU0788,12124,202306,VPD,
Austria,,SKU0789,5892,202306,VPD,
Austria,,SKU0790,40644,202306,VPD,
Austria,,SKU0791,17762,202306,VPD,
Austria,,SKU0793,4642,202306,VPD,
Austria,,SKU0795,48668,202306,VPD,
Austria,,SKU0796,11166,202306,VPD,
Austria,,SKU0797,1076,202306,VPD,
Austria,,SKU0798,25044,202306,VPD,
Austria,,SKU0800,366,202306,VPD,
Austria,,SKU0801,4612,202306,VPD,
Austria,,SKU0802,49344,202306,VPD,
Austria,,SKU0803,25606,202306,VPD,
Austria,,SKU0804,192,202306,VPD,
Austria,,SKU0805,278,202306,VPD,
Austria,,SKU0806,1600,202306,VPD,
Austria,,SKU0807,210,202306,VPD,
Austria,,SKU0808,266,202306,VPD,
Austria,,SKU0809,102,202306,VPD,
Austria,,SKU0810,196,202306,VPD,
Austria,,SKU0811,90,202306,VPD,
Austria,,SKU0812,248,202306,VPD,
Austria,,SKU0817,39358,202306,VPD,
Austria,,SKU0819,15580,202306,VPD,
Austria,,SKU0820,58032,202306,VPD,
Austria,,SKU0821,93438,202306,VPD,
Austria,,SKU0823,11036,202306,VPD,
Austria,,SKU0824,2322,202306,VPD,
Austria,,SKU0825,1686,202306,VPD,
Austria,,SKU0826,956,202306,VPD,
Austria,,SKU0827,86,202306,VPD,
Austria,,SKU0828,516,202306,VPD,
Austria,,SKU0830,804,202306,VPD,
Austria,,SKU0831,120,202306,VPD,
Austria,,SKU0832,11682,202306,VPD,
Austria,,SKU0833,2879,202306,VPD,
Austria,,SKU0834,74154,202306,VPD,
Austria,,SKU0835,39030,202306,VPD,
Austria,,SKU0836,3599,202306,VPD,
Austria,,SKU0837,34668,202306,VPD,
Austria,,SKU0838,3664,202306,VPD,
Austria,,SKU0839,40835,202306,VPD,
Austria,,SKU0839,1492,202306,VPD,
Austria,,SKU0840,205,202306,VPD,
Austria,,SKU0841,8976,202306,VPD,
Austria,,SKU0842,683,202306,VPD,
Austria,,SKU0844,23426,202306,VPD,
Austria,,SKU0845,218,202306,VPD,
Austria,,SKU0846,90,202306,VPD,
Austria,,SKU0847,9996,202306,VPD,
Austria,,SKU0848,12103,202306,VPD,
Austria,,SKU0849,127,202306,VPD,
Austria,,SKU0850,62,202306,VPD,
Austria,,SKU0851,4097,202306,VPD,
Austria,,SKU0852,1156,202306,VPD,
Austria,,SKU0853,2009,202306,VPD,
Austria,,SKU0854,1317,202306,VPD,
Austria,,SKU0855,28660,202306,VPD,
Austria,,SKU0856,1021,202306,VPD,
Austria,,SKU0857,33857,202306,VPD,
Austria,,SKU0858,9869,202306,VPD,
Austria,,SKU0859,108,202306,VPD,
Austria,,SKU0860,1453,202306,VPD,
Austria,,SKU0861,2249,202306,VPD,
Austria,,SKU0862,224,202306,VPD,
Austria,,SKU0863,2108,202306,VPD,
Austria,,SKU0864,42,202306,VPD,
Austria,,SKU0868,159,202306,VPD,
Austria,,SKU0869,213,202306,VPD,
Austria,,SKU0870,99,202306,VPD,
Austria,,SKU0871,155,202306,VPD,
Austria,,SKU0872,832,202306,VPD,
Austria,,SKU0873,7724,202306,VPD,
Austria,,SKU0874,2659,202306,VPD,
Austria,,SKU0875,227492,202306,VPD,
Austria,,SKU0876,366,202306,VPD,
Austria,,SKU0877,268,202306,VPD,
Austria,,SKU0878,4103,202306,VPD,
Austria,,SKU0879,31717,202306,VPD,
Austria,,SKU0881,3351,202306,VPD,
Austria,,SKU0882,5428,202306,VPD,
Austria,,SKU0883,2125,202306,VPD,
Austria,,SKU0884,12138,202306,VPD,
Austria,,SKU0885,12407,202306,VPD,
Austria,,SKU0886,7974,202306,VPD,
Austria,,SKU0887,24102,202306,VPD,
Austria,,SKU0888,7616,202306,VPD,
Austria,,SKU0889,10676,202306,VPD,
Austria,,SKU0890,12606,202306,VPD,
Austria,,SKU0891,9003,202306,VPD,
Austria,,SKU0892,7018,202306,VPD,
Austria,,SKU0893,460,202306,VPD,
Austria,,SKU0894,85,202306,VPD,
Austria,,SKU0896,1503,202306,VPD,
Austria,,SKU0897,21225,202306,VPD,
Austria,,SKU0898,4919,202306,VPD,
Austria,,SKU0899,4781,202306,VPD,
Austria,,SKU0900,75138,202306,VPD,
Austria,,SKU0901,2614,202306,VPD,
Austria,,SKU0902,25906,202306,VPD,
Austria,,SKU0903,3041,202306,VPD,
Austria,,SKU0904,9356,202306,VPD,
Austria,,SKU0905,7997,202306,VPD,
Austria,,SKU0906,30219,202306,VPD,
Austria,,SKU0907,30024,202306,VPD,
Austria,,SKU0908,23730,202306,VPD,
Austria,,SKU0909,5972,202306,VPD,
Austria,,SKU0910,2001,202306,VPD,
Austria,,SKU0911,3436,202306,VPD,
Austria,,SKU0912,2952,202306,VPD,
Austria,,SKU0913,1759,202306,VPD,
Austria,,SKU0914,3108,202306,VPD,
Austria,,SKU0915,10159,202306,VPD,
Austria,,SKU0916,7381,202306,VPD,
Austria,,SKU0917,6673,202306,VPD,
Austria,,SKU0918,52,202306,VPD,
Austria,,SKU0919,99,202306,VPD,
Austria,,SKU0920,1111,202306,VPD,
Austria,,SKU0921,1394,202306,VPD,
Austria,,SKU0922,2135,202306,VPD,
Austria,,SKU0924,9769,202306,VPD,
Austria,,SKU0925,2610,202306,VPD,
Austria,,SKU0926,591,202306,VPD,
Austria,,SKU0927,1043,202306,VPD,
Austria,,SKU0928,1073,202306,VPD,
Austria,,SKU0929,16988,202306,VPD,
Austria,,SKU0930,18702,202306,VPD,
Austria,,SKU0931,5743,202306,VPD,
Austria,,SKU0932,7670,202306,VPD,
Austria,,SKU0933,369,202306,VPD,
Austria,,SKU0934,482,202306,VPD,
Austria,,SKU0935,2238,202306,VPD,
Austria,,SKU0936,3223,202306,VPD,
Austria,,SKU0937,2513,202306,VPD,
Austria,,SKU0938,1351,202306,VPD,
Austria,,SKU0939,21284,202306,VPD,
Austria,,SKU0940,1835,202306,VPD,
Austria,,SKU0941,10609,202306,VPD,
Austria,,SKU0942,9296,202306,VPD,
